ui_id,ui_key,symbol,current_text,target_text_th,translation_status,scope_class,current_language,ui_areas,usage_count,definition_kind,source_file,source_line,line_count,control_codes,has_placeholders,width_constraint_status,visual_qa_status,translator_note
SM0110,local:src/battle_message.c:sText_PkmnUnleashedEnergy,sText_PkmnUnleashedEnergy,"{B_ATK_NAME_WITH_PREFIX} unleashed
energy!","{B_ATK_NAME_WITH_PREFIX}
ปลดปล่อยพลัง!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,176,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-225007-phase6-batch29-battle-uproar-energy-storage-messages: preview/build passed; visual QA pending.; GLCC 20260813-225007-phase6-batch29-battle-uproar-energy-storage-messages: visual QA passed. Batch 29 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0111,local:src/battle_message.c:sText_PkmnFatigueConfusion,sText_PkmnFatigueConfusion,"{B_ATK_NAME_WITH_PREFIX} became
confused due to fatigue!","{B_ATK_NAME_WITH_PREFIX}
สับสนเพราะความอ่อนล้า!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,177,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-230647-phase6-batch30-battle-confusion-money-transform-substitute-messages: preview/build passed; visual QA pending.; GLCC 20260813-230647-phase6-batch30-battle-confusion-money-transform-substitute-messages: visual QA passed. Batch 30 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0112,local:src/battle_message.c:sText_PlayerPickedUpMoney,sText_PlayerPickedUpMoney,"{B_PLAYER_NAME} picked up
¥{B_BUFF1}!\p","{B_PLAYER_NAME} เก็บเงินได้
¥{B_BUFF1}!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,178,2,{B_PLAYER_NAME}; {B_BUFF1}; \p,yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-230647-phase6-batch30-battle-confusion-money-transform-substitute-messages: preview/build passed; visual QA pending.; GLCC 20260813-230647-phase6-batch30-battle-confusion-money-transform-substitute-messages: visual QA passed. Batch 30 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0113,local:src/battle_message.c:sText_PkmnUnaffected,sText_PkmnUnaffected,"{B_DEF_NAME_WITH_PREFIX} is
unaffected!","{B_DEF_NAME_WITH_PREFIX}
ไม่ได้รับผลกระทบ!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,179,2,{B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-230647-phase6-batch30-battle-confusion-money-transform-substitute-messages: preview/build passed; visual QA pending.; GLCC 20260813-230647-phase6-batch30-battle-confusion-money-transform-substitute-messages: visual QA passed. Batch 30 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0114,local:src/battle_message.c:sText_PkmnTransformedInto,sText_PkmnTransformedInto,"{B_ATK_NAME_WITH_PREFIX} transformed
into {B_BUFF1}!","{B_ATK_NAME_WITH_PREFIX} เปลี่ยน
เป็นประเภท {B_BUFF1}!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,180,2,{B_ATK_NAME_WITH_PREFIX}; {B_BUFF1},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-230647-phase6-batch30-battle-confusion-money-transform-substitute-messages: preview/build passed; visual QA pending.; GLCC 20260813-230647-phase6-batch30-battle-confusion-money-transform-substitute-messages: visual QA passed. Batch 30 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0115,local:src/battle_message.c:sText_PkmnMadeSubstitute,sText_PkmnMadeSubstitute,"{B_ATK_NAME_WITH_PREFIX} made
a SUBSTITUTE!","{B_ATK_NAME_WITH_PREFIX}
สร้างตัวแทนขึ้นมา!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,181,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-230647-phase6-batch30-battle-confusion-money-transform-substitute-messages: preview/build passed; visual QA pending.; GLCC 20260813-230647-phase6-batch30-battle-confusion-money-transform-substitute-messages: visual QA passed. Batch 30 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0116,local:src/battle_message.c:sText_PkmnHasSubstitute,sText_PkmnHasSubstitute,"{B_ATK_NAME_WITH_PREFIX} already
has a SUBSTITUTE!","{B_ATK_NAME_WITH_PREFIX}
มีตัวแทนอยู่แล้ว!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,182,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-231658-phase6-batch31-battle-substitute-recharge-rage-messages: preview/build passed; visual QA pending.; GLCC 20260813-231658-phase6-batch31-battle-substitute-recharge-rage-messages: visual QA passed. Batch 31 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0117,local:src/battle_message.c:sText_SubstituteDamaged,sText_SubstituteDamaged,"The SUBSTITUTE took damage
for {B_DEF_NAME_WITH_PREFIX}!\p","ตัวแทนรับความเสียหายแทน
{B_DEF_NAME_WITH_PREFIX}!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,183,2,{B_DEF_NAME_WITH_PREFIX}; \p,yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-231658-phase6-batch31-battle-substitute-recharge-rage-messages: preview/build passed; visual QA pending.; GLCC 20260813-231658-phase6-batch31-battle-substitute-recharge-rage-messages: visual QA passed. Batch 31 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0118,local:src/battle_message.c:sText_PkmnSubstituteFaded,sText_PkmnSubstituteFaded,"{B_DEF_NAME_WITH_PREFIX}'s
SUBSTITUTE faded!\p","ตัวแทนของ {B_DEF_NAME_WITH_PREFIX}
สลายไปแล้ว!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,184,2,{B_DEF_NAME_WITH_PREFIX}; \p,yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-231658-phase6-batch31-battle-substitute-recharge-rage-messages: preview/build passed; visual QA pending.; GLCC 20260813-231658-phase6-batch31-battle-substitute-recharge-rage-messages: visual QA passed. Batch 31 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0119,local:src/battle_message.c:sText_PkmnMustRecharge,sText_PkmnMustRecharge,"{B_ATK_NAME_WITH_PREFIX} must
recharge!","{B_ATK_NAME_WITH_PREFIX}
ต้องชาร์จพลัง!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,185,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-231658-phase6-batch31-battle-substitute-recharge-rage-messages: preview/build passed; visual QA pending.; GLCC 20260813-231658-phase6-batch31-battle-substitute-recharge-rage-messages: visual QA passed. Batch 31 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0120,local:src/battle_message.c:sText_PkmnRageBuilding,sText_PkmnRageBuilding,"{B_DEF_NAME_WITH_PREFIX}'s RAGE
is building!","ความโกรธของ {B_DEF_NAME_WITH_PREFIX}
กำลังเพิ่มขึ้น!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,186,2,{B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-231658-phase6-batch31-battle-substitute-recharge-rage-messages: preview/build passed; visual QA pending.; GLCC 20260813-231658-phase6-batch31-battle-substitute-recharge-rage-messages: visual QA passed. Batch 31 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0121,local:src/battle_message.c:sText_PkmnMoveWasDisabled,sText_PkmnMoveWasDisabled,"{B_DEF_NAME_WITH_PREFIX}'s {B_BUFF1}
was disabled!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,187,2,{B_DEF_NAME_WITH_PREFIX}; {B_BUFF1},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0122,local:src/battle_message.c:sText_PkmnMoveIsDisabled,sText_PkmnMoveIsDisabled,"{B_ACTIVE_NAME_WITH_PREFIX}'s {B_CURRENT_MOVE}
is disabled!\p",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,259,2,{B_ACTIVE_NAME_WITH_PREFIX}; {B_CURRENT_MOVE}; \p,yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0123,local:src/battle_message.c:sText_PkmnMoveDisabledNoMore,sText_PkmnMoveDisabledNoMore,"{B_ATK_NAME_WITH_PREFIX} is disabled
no more!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,188,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0124,local:src/battle_message.c:sText_PkmnGotEncore,sText_PkmnGotEncore,"{B_DEF_NAME_WITH_PREFIX} got
an ENCORE!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,189,2,{B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0125,local:src/battle_message.c:sText_PkmnEncoreEnded,sText_PkmnEncoreEnded,"{B_ATK_NAME_WITH_PREFIX}'s ENCORE
ended!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,190,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0126,local:src/battle_message.c:sText_PkmnTookAim,sText_PkmnTookAim,"{B_ATK_NAME_WITH_PREFIX} took aim
at {B_DEF_NAME_WITH_PREFIX}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,191,2,{B_ATK_NAME_WITH_PREFIX}; {B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0127,local:src/battle_message.c:sText_PkmnSketchedMove,sText_PkmnSketchedMove,"{B_ATK_NAME_WITH_PREFIX} SKETCHED
{B_BUFF1}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,192,2,{B_ATK_NAME_WITH_PREFIX}; {B_BUFF1},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0128,local:src/battle_message.c:sText_PkmnTryingToTakeFoe,sText_PkmnTryingToTakeFoe,"{B_ATK_NAME_WITH_PREFIX} is trying
to take its foe with it!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,193,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0129,local:src/battle_message.c:sText_PkmnTookFoe,sText_PkmnTookFoe,"{B_DEF_NAME_WITH_PREFIX} took
{B_ATK_NAME_WITH_PREFIX} with it!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,194,2,{B_DEF_NAME_WITH_PREFIX}; {B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0130,local:src/battle_message.c:sText_PkmnReducedPP,sText_PkmnReducedPP,"Reduced {B_DEF_NAME_WITH_PREFIX}'s
{B_BUFF1} by {B_BUFF2}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,195,2,{B_DEF_NAME_WITH_PREFIX}; {B_BUFF1}; {B_BUFF2},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0131,local:src/battle_message.c:sText_PkmnStoleItem,sText_PkmnStoleItem,"{B_ATK_NAME_WITH_PREFIX} stole
{B_DEF_NAME_WITH_PREFIX}'s {B_LAST_ITEM}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,196,2,{B_ATK_NAME_WITH_PREFIX}; {B_DEF_NAME_WITH_PREFIX}; {B_LAST_ITEM},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0132,local:src/battle_message.c:sText_TargetCantEscapeNow,sText_TargetCantEscapeNow,"{B_DEF_NAME_WITH_PREFIX} can't
escape now!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,197,2,{B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0133,local:src/battle_message.c:sText_PkmnFellIntoNightmare,sText_PkmnFellIntoNightmare,"{B_DEF_NAME_WITH_PREFIX} fell into
a NIGHTMARE!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,198,2,{B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0134,local:src/battle_message.c:sText_PkmnLockedInNightmare,sText_PkmnLockedInNightmare,"{B_ATK_NAME_WITH_PREFIX} is locked
in a NIGHTMARE!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,199,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0135,local:src/battle_message.c:sText_PkmnLaidCurse,sText_PkmnLaidCurse,"{B_ATK_NAME_WITH_PREFIX} cut its own HP and
laid a CURSE on {B_DEF_NAME_WITH_PREFIX}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,200,2,{B_ATK_NAME_WITH_PREFIX}; {B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0136,local:src/battle_message.c:sText_PkmnAfflictedByCurse,sText_PkmnAfflictedByCurse,"{B_ATK_NAME_WITH_PREFIX} is afflicted
by the CURSE!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,201,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0137,local:src/battle_message.c:sText_SpikesScattered,sText_SpikesScattered,"SPIKES were scattered all around
the opponent's side!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,202,2,,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0138,local:src/battle_message.c:sText_PkmnHurtBySpikes,sText_PkmnHurtBySpikes,"{B_SCR_ACTIVE_NAME_WITH_PREFIX} is hurt
by SPIKES!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,203,2,{B_SCR_ACTIVE_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0139,local:src/battle_message.c:sText_PkmnIdentified,sText_PkmnIdentified,"{B_ATK_NAME_WITH_PREFIX} identified
{B_DEF_NAME_WITH_PREFIX}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,204,2,{B_ATK_NAME_WITH_PREFIX}; {B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0140,local:src/battle_message.c:sText_PkmnPerishCountFell,sText_PkmnPerishCountFell,"{B_ATK_NAME_WITH_PREFIX}'s PERISH count
fell to {B_BUFF1}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,205,2,{B_ATK_NAME_WITH_PREFIX}; {B_BUFF1},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0141,local:src/battle_message.c:sText_PkmnBracedItself,sText_PkmnBracedItself,"{B_ATK_NAME_WITH_PREFIX} braced
itself!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,206,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0142,local:src/battle_message.c:sText_PkmnEnduredHit,sText_PkmnEnduredHit,"{B_DEF_NAME_WITH_PREFIX} ENDURED
the hit!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,207,2,{B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0143,local:src/battle_message.c:sText_MagnitudeStrength,sText_MagnitudeStrength,MAGNITUDE {B_BUFF1}!,แมกนิจูด {B_BUFF1}!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,208,1,{B_BUFF1},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-205422-phase6-batch02-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-205422-phase6-batch02-battle-low-safe-messages: visual QA passed. Batch 02 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0144,local:src/battle_message.c:sText_PkmnCutHPMaxedAttack,sText_PkmnCutHPMaxedAttack,"{B_ATK_NAME_WITH_PREFIX} cut its own HP
and maximized ATTACK!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,209,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0145,local:src/battle_message.c:sText_PkmnCopiedStatChanges,sText_PkmnCopiedStatChanges,"{B_ATK_NAME_WITH_PREFIX} copied
{B_DEF_NAME_WITH_PREFIX}'s stat changes!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,210,2,{B_ATK_NAME_WITH_PREFIX}; {B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0146,local:src/battle_message.c:sText_PkmnGotFree,sText_PkmnGotFree,"{B_ATK_NAME_WITH_PREFIX} got free of
{B_DEF_NAME_WITH_PREFIX}'s {B_BUFF1}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,211,2,{B_ATK_NAME_WITH_PREFIX}; {B_DEF_NAME_WITH_PREFIX}; {B_BUFF1},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
