id,category,subcategory,story_order,map_name,location_name,speaker,source_file,source_line,source_label,english_raw,english_preview,thai,translation_status,control_codes,placeholders,duplicate_group,notes,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,scope_decision,scope_decision
dlg_8a81fdbb4be91cc4,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,16,gEasyChatWord_Get,GET,GET,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_c6a8e4edd67c20e0,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,17,gEasyChatWord_Pokedex,POKéDEX,POKéDEX,,untranslated,,,dup_00586,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_10759846bfe90084,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,18,gEasyChatWord_Ruby,RUBY,RUBY,,untranslated,,,dup_00650,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_3391db00d55e46cd,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,19,gEasyChatWord_Level,LEVEL,LEVEL,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_93ab774d0a3ab1fe,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,20,gEasyChatWord_Red,RED,RED,,untranslated,,,dup_00623,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_2a4c3db38c12b8c6,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,21,gEasyChatWord_Green,GREEN,GREEN,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_d55d6c7cfe51fc7c,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,22,gEasyChatWord_Bag,BAG,BAG,,untranslated,,,dup_00061,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_7a999b0437e8c92e,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,23,gEasyChatWord_Flame,FLAME,FLAME,,untranslated,,,dup_00249,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_c677223df2e02625,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,24,gEasyChatWord_Gold,GOLD,GOLD,,untranslated,,,dup_00277,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_1472ea855f335134,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,25,gEasyChatWord_Leaf,LEAF,LEAF,,untranslated,,,dup_00421,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_caef755a62e2fe7c,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,26,gEasyChatWord_Silver,SILVER,SILVER,,untranslated,,,dup_00686,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_d01c486007685353,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,27,gEasyChatWord_Emerald,EMERALD,EMERALD,,untranslated,,,dup_00220,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_7f8b295630dab417,trainer,trainer_dialogue,,,,,src/data/region_map/region_map_entries.h,167,sMapName_TRAINER_TOWER,TRAINER TOWER,TRAINER TOWER,,untranslated,,,dup_00786,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_8a2b97ae42b1797e,trainer,trainer_dialogue,,,,,src/data/region_map/region_map_entries.h,179,sMapName_TRAINER_TOWER_Clone,TRAINER TOWER,TRAINER TOWER,,untranslated,,,dup_00786,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_0dd3cc75d014dce0,trainer,trainer_dialogue,,,,,src/data/region_map/region_map_entries.h,205,sMapName_TRAINER_HILL,TRAINER HILL,TRAINER HILL,,untranslated,,,dup_00785,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_e616ce25eb9f52d3,trainer,trainer_dialogue,,,,,src/data/union_room.h,96,sText_OtherTrainerUnavailableNow,The other TRAINER doesn't appear\nto be available now…\p,"The other TRAINER doesn't appear
to be available now…
[PAGE]
",,untranslated,\n | \p,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_2aa91d67aa170858,trainer,trainer_dialogue,,,,,src/data/union_room.h,97,sText_CantTransmitTrainerTooFar,You can't transmit with a TRAINER\nwho is too far away.\p,"You can't transmit with a TRAINER
who is too far away.
[PAGE]
",,untranslated,\n | \p,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_81d1855a9bbd8e87,trainer,trainer_dialogue,,,,,src/data/union_room.h,98,sText_TrainersNotReadyYet,The other TRAINER(S) is/are not\nready yet.\p,"The other TRAINER(S) is/are not
ready yet.
[PAGE]
",,untranslated,\n | \p,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_fbefae372e51c0d7,trainer,trainer_dialogue,,,,,src/data/union_room.h,113,sText_TrainerAppearsUnavailable,The other TRAINER appears\nunavailable…\p,"The other TRAINER appears
unavailable…
[PAGE]
",,untranslated,\n | \p,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_daae05298ce9cbef,trainer,trainer_dialogue,,,,,src/data/union_room.h,215,sText_AwaitingResponseFromTrainer,Awaiting a response from\nthe other TRAINER…,"Awaiting a response from
the other TRAINER…",,untranslated,\n,,dup_00060,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_2d8e0b5f2ce40dc2,trainer,trainer_dialogue,,,,,src/data/union_room.h,223,sText_ShowTrainerCard,The other TRAINER showed\nyou their TRAINER CARD.\pWould you like to show your\nTRAINER CARD?,"The other TRAINER showed
you their TRAINER CARD.
[PAGE]
Would you like to show your
TRAINER CARD?",,untranslated,\n | \p | \n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_15275bfdcd69ff76,trainer,trainer_dialogue,,,,,src/data/union_room.h,256,sText_TrainerAppearsBusy,……\nThe TRAINER appears to be busy…\p,"……
The TRAINER appears to be busy…
[PAGE]
",,untranslated,\n | \p,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_4c65ab2068a44c87,trainer,trainer_dialogue,,,,,src/data/union_room.h,259,sText_ShowTrainerCardMale,"Sure thing! As my “Greetings,”\nhere's my TRAINER CARD.","Sure thing! As my “Greetings,”
here's my TRAINER CARD.",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_9ab8851da5f82dfe,trainer,trainer_dialogue,,,,,src/data/union_room.h,262,sText_ShowTrainerCardFemale,"As my introduction, I'll show you\nmy TRAINER CARD.","As my introduction, I'll show you
my TRAINER CARD.",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_eb49686c258f16c7,trainer,trainer_dialogue,,,,,src/data/union_room.h,319,sText_ShowTrainerCardDeclinedMale,Huh? My TRAINER CARD…\nWhere'd it go now?\lSorry! I'll show you another time!\p,"Huh? My TRAINER CARD…
Where'd it go now?
Sorry! I'll show you another time!
[PAGE]
",,untranslated,\n | \l | \p,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_fbbeed755f52dd1e,trainer,trainer_dialogue,,,,,src/data/union_room.h,320,sText_ShowTrainerCardDeclinedFemale,Oh? Now where did I put my\nTRAINER CARD?…\lSorry! I'll show you later!\p,"Oh? Now where did I put my
TRAINER CARD?…
Sorry! I'll show you later!
[PAGE]
",,untranslated,\n | \l | \p,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_664349209810681b,trainer,trainer_dialogue,,,,,src/data/union_room.h,335,sText_TrainerBattleBusy,"Whoops! Sorry, but I have to do\nsomething else.\lAnother time, okay?\p","Whoops! Sorry, but I have to do
something else.
Another time, okay?
[PAGE]
",,untranslated,\n | \l | \p,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_c98718ab42b09368,trainer,trainer_dialogue,,,,,src/data/union_room.h,405,sText_ShowedTrainerCardMale1,I'm just showing my TRAINER CARD\nas my way of greeting.\p,"I'm just showing my TRAINER CARD
as my way of greeting.
[PAGE]
",,untranslated,\n | \p,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_9f690d1ed07b41e4,trainer,trainer_dialogue,,,,,src/data/union_room.h,406,sText_ShowedTrainerCardMale2,I hope I get to know you better!\p,"I hope I get to know you better!
[PAGE]
",,untranslated,\p,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_6a43f410049c941c,trainer,trainer_dialogue,,,,,src/data/union_room.h,407,sText_ShowedTrainerCardFemale1,We're showing each other our\nTRAINER CARDS to get acquainted.\p,"We're showing each other our
TRAINER CARDS to get acquainted.
[PAGE]
",,untranslated,\n | \p,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_512f0e40928cee5a,trainer,trainer_dialogue,,,,,src/data/union_room.h,408,sText_ShowedTrainerCardFemale2,Glad to meet you.\nPlease don't be a stranger!\p,"Glad to meet you.
Please don't be a stranger!
[PAGE]
",,untranslated,\n | \p,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_bdb5bb71f2e9800e,trainer,trainer_dialogue,,,,,src/data/union_room.h,459,sText_TradeTrainersWillBeListed,TRAINERS wishing to make a trade\nwill be listed.,"TRAINERS wishing to make a trade
will be listed.",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_a5a3d3f8af96473c,trainer,trainer_dialogue,,,,,src/data/union_room.h,460,sText_ChooseTrainerToTradeWith2,Please choose the TRAINER with whom\nyou would like to trade POKéMON.,"Please choose the TRAINER with whom
you would like to trade POKéMON.",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_98db00e989990558,trainer,trainer_dialogue,,,,,src/data/union_room.h,461,sText_AskTrainerToMakeTrade,Would you like to ask {STR_VAR_1} to\nmake a trade?,"Would you like to ask {STR_VAR_1} to
make a trade?",,untranslated,{STR_VAR_1} | \n,{STR_VAR_1},,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_844cad653ce77111,trainer,trainer_dialogue,,,,,src/data/union_room.h,462,sText_AwaitingResponseFromTrainer2,Awaiting a response from\nthe other TRAINER…,"Awaiting a response from
the other TRAINER…",,untranslated,\n,,dup_00060,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_056085259507d551,trainer,trainer_dialogue,,,,,src/data/union_room.h,464,sText_DontHaveTypeTrainerWants,You don't have a {STR_VAR_2}-type\nPOKéMON that {STR_VAR_1} wants.\p,"You don't have a {STR_VAR_2}-type
POKéMON that {STR_VAR_1} wants.
[PAGE]
",,untranslated,{STR_VAR_2} | \n | {STR_VAR_1} | \p,{STR_VAR_2} | {STR_VAR_1},,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_84441fa3da066423,trainer,trainer_dialogue,,,,,src/data/union_room.h,465,sText_DontHaveEggTrainerWants,You don't have an EGG that\n{STR_VAR_1} wants.\p,"You don't have an EGG that
{STR_VAR_1} wants.
[PAGE]
",,untranslated,\n | {STR_VAR_1} | \p,{STR_VAR_1},,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_8e2e39c4d73c1534,trainer,trainer_dialogue,,,,,src/data/union_room.h,478,sText_ChooseTrainer,Please choose a TRAINER.,Please choose a TRAINER.,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_a55b9c8c62c0f564,trainer,trainer_dialogue,,,,,src/data/union_room.h,479,sText_ChooseTrainerSingleBattle,Please choose a TRAINER for\na SINGLE BATTLE.,"Please choose a TRAINER for
a SINGLE BATTLE.",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_d95b345c266b8865,trainer,trainer_dialogue,,,,,src/data/union_room.h,480,sText_ChooseTrainerDoubleBattle,Please choose a TRAINER for\na DOUBLE BATTLE.,"Please choose a TRAINER for
a DOUBLE BATTLE.",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_83a4ac102a33cfed,trainer,trainer_dialogue,,,,,src/data/union_room.h,482,sText_ChooseTrainerToTradeWith,Please choose the TRAINER to\ntrade with.,"Please choose the TRAINER to
trade with.",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_a86776b41d193dd5,trainer,trainer_dialogue,,,,,src/data/union_room.h,483,sText_ChooseTrainerToShareWonderCards,Please choose the TRAINER who is\nsharing WONDER CARDS.,"Please choose the TRAINER who is
sharing WONDER CARDS.",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_ff2c4b342ed5ef06,trainer,trainer_dialogue,,,,,src/data/union_room.h,484,sText_ChooseTrainerToShareWonderNews,Please choose the TRAINER who is\nsharing WONDER NEWS.,"Please choose the TRAINER who is
sharing WONDER NEWS.",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_a8bc0ac520e112fa,trainer,trainer_dialogue,,,,,src/data/union_room.h,529,sText_PleaseWaitForOtherTrainersToGather,Please wait for other TRAINERS to\ngather and get ready.,"Please wait for other TRAINERS to
gather and get ready.",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_0e76bff7ea1149bc,trainer,trainer_dialogue,,,,,src/data/union_room.h,580,sText_TrainerCardInfoPage1,This is {DYNAMIC 0} {DYNAMIC 1}'s\nTRAINER CARD…\l{DYNAMIC 2}\pPOKéDEX: {DYNAMIC 3}\nTIME:    {DYNAMIC 4}:{DYNAMIC 5}\p,"This is {DYNAMIC 0} {DYNAMIC 1}'s
TRAINER CARD…
{DYNAMIC 2}
[PAGE]
POKéDEX: {DYNAMIC 3}
TIME:    {DYNAMIC 4}:{DYNAMIC 5}
[PAGE]
",,untranslated,{DYNAMIC 0} | {DYNAMIC 1} | \n | \l | {DYNAMIC 2} | \p | {DYNAMIC 3} | \n | {DYNAMIC 4} | {DYNAMIC 5} | \p,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_81265cd4fb934917,trainer,trainer_dialogue,,,,,src/data/union_room.h,581,sText_TrainerCardInfoPage2,BATTLES: WINS: {DYNAMIC 0}  LOSSES: {DYNAMIC 2}\nTRADES: {DYNAMIC 3}\p“{DYNAMIC 4} {DYNAMIC 5}\n{DYNAMIC 6} {DYNAMIC 7}”\p,"BATTLES: WINS: {DYNAMIC 0}  LOSSES: {DYNAMIC 2}
TRADES: {DYNAMIC 3}
[PAGE]
“{DYNAMIC 4} {DYNAMIC 5}
{DYNAMIC 6} {DYNAMIC 7}”
[PAGE]
",,untranslated,{DYNAMIC 0} | {DYNAMIC 2} | \n | {DYNAMIC 3} | \p | {DYNAMIC 4} | {DYNAMIC 5} | \n | {DYNAMIC 6} | {DYNAMIC 7} | \p,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_8e9bfc9b7595ef93,trainer,trainer_dialogue,,,,,src/data/union_room.h,590,sText_FinishedCheckingPlayersTrainerCard,Finished checking {DYNAMIC 1}'s\nTRAINER CARD.{PAUSE 60},"Finished checking {DYNAMIC 1}'s
TRAINER CARD.{PAUSE 60}",,untranslated,{DYNAMIC 1} | \n | {PAUSE 60},,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_ec04eee12cb25063,trainer,trainer_dialogue,,,,,src/landmark.c,59,LandmarkName_TrainerHill,TRAINER HILL,TRAINER HILL,,untranslated,,,dup_00785,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_9eeaf3af1c4a4809,trainer,trainer_dialogue,,,,,src/mystery_event_msg.c,11,gText_MysteryEventNewTrainer,A new TRAINER has arrived in\nHOENN.,"A new TRAINER has arrived in
HOENN.",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_b822a9c4876bbbcf,trainer,trainer_dialogue,,,,,src/strings.c,807,gText_PyramidTrainers,PYRAMID: TRAINERS,PYRAMID: TRAINERS,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_010d89d18673048c,trainer,trainer_dialogue,,,,,src/strings.c,814,gText_BattleTrainers,BATTLE TRAINERS,BATTLE TRAINERS,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_6e8c216933c7e1b3,trainer,trainer_dialogue,,,,,src/strings.c,957,gText_CallRegisteredTrainer,Call a registered TRAINER.,Call a registered TRAINER.,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_e9556023e4e432b5,trainer,trainer_dialogue,,,,,src/strings.c,961,gText_NoTrainersRegistered,No TRAINERS are registered.,No TRAINERS are registered.,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_f9fecbd72719d70b,trainer,trainer_dialogue,,,,,src/strings.c,1035,gText_TheTrainersImage,the TRAINER's image.,the TRAINER's image.,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_41824795a5d47eb9,trainer,trainer_dialogue,,,,,src/strings.c,1202,gText_TrainerCardName,NAME: ,NAME: ,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_f1236bf4142b0c82,trainer,trainer_dialogue,,,,,src/strings.c,1203,gText_TrainerCardIDNo,IDNo.,IDNo.,,untranslated,,,dup_00353,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_dbc8f284828aa121,trainer,trainer_dialogue,,,,,src/strings.c,1204,gText_TrainerCardMoney,MONEY,MONEY,,untranslated,,,dup_00496,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_0a96791b435ae4fe,trainer,trainer_dialogue,,,,,src/strings.c,1206,gText_TrainerCardPokedex,POKéDEX,POKéDEX,,untranslated,,,dup_00586,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_5f9df0bf90eb7669,trainer,trainer_dialogue,,,,,src/strings.c,1210,gText_TrainerCardTime,TIME,TIME,,untranslated,,,dup_00769,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_d713a472c67e04e8,trainer,trainer_dialogue,,,,,src/strings.c,1212,gText_Var1sTrainerCard,{STR_VAR_1}'s TRAINER CARD,{STR_VAR_1}'s TRAINER CARD,,untranslated,{STR_VAR_1},{STR_VAR_1},,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_a5e2a13061132bee,trainer,trainer_dialogue,,,,,src/strings.c,1220,gText_WaitingTrainerFinishReading,Waiting for the other TRAINER to\nfinish reading your TRAINER CARD.,"Waiting for the other TRAINER to
finish reading your TRAINER CARD.",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_e989eef7219b6520,trainer,trainer_dialogue,,,,,src/strings.c,1380,gText_CheckTrainerCard,Check TRAINER CARD.,Check TRAINER CARD.,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
