id,category,subcategory,story_order,map_name,location_name,speaker,source_file,source_line,source_label,english_raw,english_preview,thai,translation_status,control_codes,placeholders,duplicate_group,notes
dlg_4851e82f75a5982b,optional_npc,,,GraniteCave_StevensRoom,GraniteCave StevensRoom,Steven,data/maps/GraniteCave_StevensRoom/scripts.inc,97,GraniteCave_StevensRoom_Text_CouldBecomeChampionLetsRegister,"STEVEN: Your POKéMON appear quite\ncapable.\pIf you keep training, you could even\nbecome the CHAMPION of the POKéMON\lLEAGUE one day. That's what I think.\pI know, since we've gotten to know each\nother, let's register one another in\lour POKéNAVS.\p… … … … … …$","STEVEN: Your POKéMON appear quite
capable.
[PAGE]
If you keep training, you could even
become the CHAMPION of the POKéMON
LEAGUE one day. That's what I think.
[PAGE]
I know, since we've gotten to know each
other, let's register one another in
our POKéNAVS.
[PAGE]
… … … … … …",,untranslated,\n | \p | \n | \l | \p | \n | \l | \p,,,Main-story status is not proven by static source evidence.
dlg_0470b446a62239db,optional_npc,,,GraniteCave_StevensRoom,GraniteCave StevensRoom,Steven,data/maps/GraniteCave_StevensRoom/scripts.inc,108,GraniteCave_StevensRoom_Text_RegisteredSteven,Registered STEVEN\nin the POKéNAV.$,"Registered STEVEN
in the POKéNAV.",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_731f1ed6f7b940af,optional_npc,,,GraniteCave_StevensRoom,GraniteCave StevensRoom,Steven,data/maps/GraniteCave_StevensRoom/scripts.inc,112,GraniteCave_StevensRoom_Text_IveGotToHurryAlong,"Now, I've got to hurry along.$","Now, I've got to hurry along.",,untranslated,,,,Main-story status is not proven by static source evidence.
dlg_99af724798d0793f,optional_npc,,,GraniteCave_StevensRoom,GraniteCave StevensRoom,Steven,data/maps/GraniteCave_StevensRoom/scripts.inc,115,GraniteCave_StevensRoom_Text_OhBagIsFull,"Oh, your BAG is full…\nThat's too bad, then.$","Oh, your BAG is full…
That's too bad, then.",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_d6e823bfb00f1e91,optional_npc,,,InsideOfTruck,InsideOfTruck,,data/maps/InsideOfTruck/scripts.inc,53,InsideOfTruck_Text_BoxPrintedWithMonLogo,The box is printed with a POKéMON logo.\pIt's a POKéMON brand moving and\ndelivery service.$,"The box is printed with a POKéMON logo.
[PAGE]
It's a POKéMON brand moving and
delivery service.",,untranslated,\p | \n,,,Main-story status is not proven by static source evidence.
dlg_ecab82d0d19c0ecd,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,149,JaggedPass_Text_EricIntro,MT. CHIMNEY's JAGGED PASS…\pNow this is what I've always wanted\nin a mountain.\pThis jagged bumpiness…\nIt rocks my soul!$,"MT. CHIMNEY's JAGGED PASS…
[PAGE]
Now this is what I've always wanted
in a mountain.
[PAGE]
This jagged bumpiness…
It rocks my soul!",,untranslated,\p | \n | \p | \n,,,Main-story status is not proven by static source evidence.
dlg_b4b170af3f204fdf,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,156,JaggedPass_Text_EricDefeat,Losing left me bitter!$,Losing left me bitter!,,untranslated,,,,Main-story status is not proven by static source evidence.
dlg_3b2332b3a0df1ced,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,164,JaggedPass_Text_DianaIntro,This place isn't your casual hike.\nIt's not suited for a picnic.$,"This place isn't your casual hike.
It's not suited for a picnic.",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_7aa616a76ec22ec8,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,168,JaggedPass_Text_DianaDefeat,"Ohhh, no!\nThe ground is too bumpy…$","Ohhh, no!
The ground is too bumpy…",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_8302b830530c2682,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,177,JaggedPass_Text_DianaRegister,"Will you ever be back in this area?\nIf you do return, I'd like a rematch.$","Will you ever be back in this area?
If you do return, I'd like a rematch.",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_29469eb442082f45,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,181,JaggedPass_Text_DianaRematchIntro,Picnics are fun wherever you go.\nJust like POKéMON!$,"Picnics are fun wherever you go.
Just like POKéMON!",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_249006b6158a5111,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,185,JaggedPass_Text_DianaRematchDefeat,I only lost because the ground is\ntoo bumpy!$,"I only lost because the ground is
too bumpy!",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_d1cc0995216ae1eb,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,189,JaggedPass_Text_DianaPostRematch,I'll forget about losing and just\nenjoy this bumpy hike.$,"I'll forget about losing and just
enjoy this bumpy hike.",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_f94150981593c255,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,193,JaggedPass_Text_EthanIntro,JAGGED PASS is hard to walk on.\nIt's a good place for training.$,"JAGGED PASS is hard to walk on.
It's a good place for training.",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_84447d94191cbe93,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,197,JaggedPass_Text_EthanDefeat,It was all over while we were still\ntrying to find a good footing…$,"It was all over while we were still
trying to find a good footing…",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_5aeba2d1f87754c1,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,205,JaggedPass_Text_EthanRegister,"When I get more used to this bumpiness,\nI'll be sure to win!\pCan you register me in your POKéNAV?$","When I get more used to this bumpiness,
I'll be sure to win!
[PAGE]
Can you register me in your POKéNAV?",,untranslated,\n | \p,,,Main-story status is not proven by static source evidence.
dlg_e022aa4c7b1a4371,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,210,JaggedPass_Text_EthanRematchIntro,I got used to this bumpiness.\nI sing while I climb now.$,"I got used to this bumpiness.
I sing while I climb now.",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_933a7063e497e13f,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,214,JaggedPass_Text_EthanRematchDefeat,It's still not easy to battle on this\nbumpy ground…$,"It's still not easy to battle on this
bumpy ground…",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_d54bde6d787e6bf4,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,218,JaggedPass_Text_EthanPostRematch,I should get an ACRO BIKE from RYDEL\nin MAUVILLE CITY…$,"I should get an ACRO BIKE from RYDEL
in MAUVILLE CITY…",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_d1feb2740067b7ae,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,222,JaggedPass_Text_GruntIntro,Wah!\nWhat are you doing here?\pWhat am I doing in a place like this?\pWhat business is it of yours?$,"Wah!
What are you doing here?
[PAGE]
What am I doing in a place like this?
[PAGE]
What business is it of yours?",,untranslated,\n | \p | \p,,,Main-story status is not proven by static source evidence.
dlg_70839430ae6e86da,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,228,JaggedPass_Text_GruntDefeat,Urrrgh…\pI should've ducked into our HIDEOUT\nright away…$,"Urrrgh…
[PAGE]
I should've ducked into our HIDEOUT
right away…",,untranslated,\p | \n,,,Main-story status is not proven by static source evidence.
dlg_029ff28514aca743,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,233,JaggedPass_Text_GoWhereverYouWant,"Okay, oh-kay!\nI admit it--you're strong!\pDon't worry about me.\nGo wherever you want!$","Okay, oh-kay!
I admit it--you're strong!
[PAGE]
Don't worry about me.
Go wherever you want!",,untranslated,\n | \p | \n,,,Main-story status is not proven by static source evidence.
dlg_fe675caa94756773,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,239,JaggedPass_Text_BoulderShakingInResponseToEmblem,Oh! This boulder is shaking in response\nto the MAGMA EMBLEM!$,"Oh! This boulder is shaking in response
to the MAGMA EMBLEM!",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_d9cec69afb133b28,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,243,JaggedPass_Text_JulioIntro,Aiyeeh! It's awfully scary to shoot\ndown the mountain in one go!$,"Aiyeeh! It's awfully scary to shoot
down the mountain in one go!",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_2290c62e1aa3505c,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,247,JaggedPass_Text_JulioDefeat,I feel like I'm falling apart…$,I feel like I'm falling apart…,,untranslated,,,,Main-story status is not proven by static source evidence.
dlg_a0514edae3af9ab1,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,254,JaggedPass_Text_AutumnIntro,I climb this hill every day.\nI have confidence in my strength!$,"I climb this hill every day.
I have confidence in my strength!",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_919c22628cecb1e3,optional_npc,,,JaggedPass,JaggedPass,,data/maps/JaggedPass/scripts.inc,258,JaggedPass_Text_AutumnDefeat,Hmm…\nWhat went wrong?$,"Hmm…
What went wrong?",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_a62414618e488a82,optional_npc,,,LavaridgeTown,LavaridgeTown,May,data/maps/LavaridgeTown/scripts.inc,275,LavaridgeTown_Text_MayNiceBadgesTakeThis,"MAY: {PLAYER}{KUN}! Long time no see!\pOh? While I visited the hot springs,\nyou got the LAVARIDGE GYM BADGE.\pYou must have collected\ngood POKéMON…\lNo, I believe you raised some.\pI guess it would be okay for you to\nhave this.$","MAY: {PLAYER}{KUN}! Long time no see!
[PAGE]
Oh? While I visited the hot springs,
you got the LAVARIDGE GYM BADGE.
[PAGE]
You must have collected
good POKéMON…
No, I believe you raised some.
[PAGE]
I guess it would be okay for you to
have this.",,untranslated,{PLAYER} | {KUN} | \p | \n | \p | \n | \l | \p | \n,{PLAYER},,Main-story status is not proven by static source evidence.
dlg_15884939548f6276,optional_npc,,,LavaridgeTown,LavaridgeTown,May,data/maps/LavaridgeTown/scripts.inc,285,LavaridgeTown_Text_MayExplainGoGogglesChallengeDad,"MAY: With those GO-GOGGLES, you'll\nhave no trouble getting through the\ldesert near ROUTE 111.\pBut, wow, {PLAYER}{KUN}…\nChallenging GYMS…\pYou're trying hard because you don't\nwant to lose to me, I bet!\p{PLAYER}{KUN}, I think I should challenge\nyour dad in PETALBURG GYM.\pSee you again!$","MAY: With those GO-GOGGLES, you'll
have no trouble getting through the
desert near ROUTE 111.
[PAGE]
But, wow, {PLAYER}{KUN}…
Challenging GYMS…
[PAGE]
You're trying hard because you don't
want to lose to me, I bet!
[PAGE]
{PLAYER}{KUN}, I think I should challenge
your dad in PETALBURG GYM.
[PAGE]
See you again!",,untranslated,\n | \l | \p | {PLAYER} | {KUN} | \n | \p | \n | \p | {PLAYER} | {KUN} | \n | \p,{PLAYER} | {PLAYER},,Main-story status is not proven by static source evidence.
dlg_a42ac92d4c281ebd,optional_npc,,,LavaridgeTown,LavaridgeTown,Brendan,data/maps/LavaridgeTown/scripts.inc,297,LavaridgeTown_Text_BrendanNiceBadgesTakeThis,"BRENDAN: {PLAYER}, hey, it's been a while.\nHow's it going?\pHmm…\nThat's a decent collection of BADGES.\pAll right, then.\nYou may as well have this.$","BRENDAN: {PLAYER}, hey, it's been a while.
How's it going?
[PAGE]
Hmm…
That's a decent collection of BADGES.
[PAGE]
All right, then.
You may as well have this.",,untranslated,{PLAYER} | \n | \p | \n | \p | \n,{PLAYER},,Main-story status is not proven by static source evidence.
dlg_7bdc8ba272c01c0a,optional_npc,,,LavaridgeTown,LavaridgeTown,Brendan,data/maps/LavaridgeTown/scripts.inc,305,LavaridgeTown_Text_BrendanExplainGoGogglesChallengeDad,"BRENDAN: Keep those with you if you're\nplanning on going into that desert near\lROUTE 111.\pThere should be some POKéMON that\nare exclusively desert-dwellers.\lYou might look around for those.\pAs for me…\nI'm considering challenging NORMAN,\lthe GYM LEADER of PETALBURG.\pUnlike you, {PLAYER}, your dad looks like\nhe really is tough.\pSee you around!$","BRENDAN: Keep those with you if you're
planning on going into that desert near
ROUTE 111.
[PAGE]
There should be some POKéMON that
are exclusively desert-dwellers.
You might look around for those.
[PAGE]
As for me…
I'm considering challenging NORMAN,
the GYM LEADER of PETALBURG.
[PAGE]
Unlike you, {PLAYER}, your dad looks like
he really is tough.
[PAGE]
See you around!",,untranslated,\n | \l | \p | \n | \l | \p | \n | \l | \p | {PLAYER} | \n | \p,{PLAYER},,Main-story status is not proven by static source evidence.
dlg_d3a038eefa1fffb7,optional_npc,,,LavaridgeTown,LavaridgeTown,,data/maps/LavaridgeTown/scripts.inc,319,LavaridgeTown_Text_HaveEggWillYouTakeIt,"I have here an EGG.\pI'd hoped to hatch it by covering it in\nhot sand by the hot springs.\lBut that doesn't seem to be enough…\pI've heard it would be best if it were\nkept together with POKéMON and\lcarried about.\pYou are a TRAINER, yes?\nAnd your POKéMON radiate vitality.\pSo, what say you?\nWill you take this EGG to hatch?$","I have here an EGG.
[PAGE]
I'd hoped to hatch it by covering it in
hot sand by the hot springs.
But that doesn't seem to be enough…
[PAGE]
I've heard it would be best if it were
kept together with POKéMON and
carried about.
[PAGE]
You are a TRAINER, yes?
And your POKéMON radiate vitality.
[PAGE]
So, what say you?
Will you take this EGG to hatch?",,untranslated,\p | \n | \l | \p | \n | \l | \p | \n | \p | \n,,,Main-story status is not proven by static source evidence.
dlg_5f0c2846cb0a2132,optional_npc,,,LavaridgeTown,LavaridgeTown,,data/maps/LavaridgeTown/scripts.inc,332,LavaridgeTown_Text_HopeYoullWalkPlentyWithEgg,Good! I hope you'll walk plenty with\nthis here EGG!$,"Good! I hope you'll walk plenty with
this here EGG!",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_17d3c91f09656493,optional_npc,,,LavaridgeTown,LavaridgeTown,,data/maps/LavaridgeTown/scripts.inc,336,LavaridgeTown_Text_ReceivedTheEgg,{PLAYER} received the EGG.$,{PLAYER} received the EGG.,,untranslated,{PLAYER},{PLAYER},,Main-story status is not proven by static source evidence.
dlg_fffc18a92abc687e,optional_npc,,,LavaridgeTown,LavaridgeTown,,data/maps/LavaridgeTown/scripts.inc,339,LavaridgeTown_Text_NoRoomForThisEgg,Oh? You've too many POKéMON.\nThere's no room for this EGG…$,"Oh? You've too many POKéMON.
There's no room for this EGG…",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_45e1a86fcc55d9ff,optional_npc,,,LavaridgeTown,LavaridgeTown,,data/maps/LavaridgeTown/scripts.inc,343,LavaridgeTown_Text_AsYouWishThen,"As you wish, then…\pIf you have a change of heart about\nhatching this EGG, I will be here.$","As you wish, then…
[PAGE]
If you have a change of heart about
hatching this EGG, I will be here.",,untranslated,\p | \n,,,Main-story status is not proven by static source evidence.
dlg_16113a91773cdba6,optional_npc,,,LavaridgeTown,LavaridgeTown,,data/maps/LavaridgeTown/scripts.inc,348,LavaridgeTown_Text_EverySoOftenEggFoundAtDayCare,"Every so often, an EGG will be found at\nthe POKéMON DAY CARE.\pOr at least that's how the rumor goes.$","Every so often, an EGG will be found at
the POKéMON DAY CARE.
[PAGE]
Or at least that's how the rumor goes.",,untranslated,\n | \p,,,Main-story status is not proven by static source evidence.
dlg_d1249b13ef1f3af0,optional_npc,,,LavaridgeTown,LavaridgeTown,,data/maps/LavaridgeTown/scripts.inc,353,LavaridgeTown_Text_HotSpringsNeverRunDry,"We draw as much hot water as we need,\nand yet the hot springs never run dry.\pIsn't it magical?\pThese hot springs appear near active\nvolcanoes. Veins of water under the\lground are heated by magma to well up\las hot springs.$","We draw as much hot water as we need,
and yet the hot springs never run dry.
[PAGE]
Isn't it magical?
[PAGE]
These hot springs appear near active
volcanoes. Veins of water under the
ground are heated by magma to well up
as hot springs.",,untranslated,\n | \p | \p | \n | \l | \l,,,Main-story status is not proven by static source evidence.
dlg_5a12cf9bdcec2bb9,optional_npc,,,LavaridgeTown,LavaridgeTown,,data/maps/LavaridgeTown/scripts.inc,362,LavaridgeTown_Text_PokemonNippedBackside,Being buried in this hot sand is…\nSigh…\pSo warm and heavenly…\pEh? Gyaah! Ouch!\pA POKéMON nipped my backside!$,"Being buried in this hot sand is…
Sigh…
[PAGE]
So warm and heavenly…
[PAGE]
Eh? Gyaah! Ouch!
[PAGE]
A POKéMON nipped my backside!",,untranslated,\n | \p | \p | \p,,,Main-story status is not proven by static source evidence.
dlg_8f592bc0a4f4a74b,optional_npc,,,LavaridgeTown,LavaridgeTown,,data/maps/LavaridgeTown/scripts.inc,369,LavaridgeTown_Text_OhYouLikeHotSprings,"Oh, you like hot springs, do you?\pThat's surprising for one as young\nas you.$","Oh, you like hot springs, do you?
[PAGE]
That's surprising for one as young
as you.",,untranslated,\p | \n,,,Main-story status is not proven by static source evidence.
